earnings_date,revr,ievr,ratio,vol_st,vol_mt,avg_pre,avg_post,normative_implied_vol,normative_realized_vol,skew_ratio,spx_ievr,term_ratio,skew,kurt,iv_ratio,smirk,underlying_price,methodology,ticker
2022-04-26,1.1983021922039392,1.2369025714479296,1.0322125583138555,0.25975784138755387,0.21677156486695773,0.24168526970479504,0.29894113157894736,0.24168526970479504,0.20681717256165236,1.182687419478394,1.0627182575632341,0.9228503193612525,-0.22656241589061746,0.06943263174893705,1.3380005257793959,0.1466303567636155,2829.11,ST/MT Ratio (Expanding EWM),GOOGL
2022-07-26,1.2296800309575664,1.181935547350286,0.9611732463687311,2.9582629932883417,2.4057176816839965,0.3567449700389832,0.421649561427487,0.3567449700389832,0.19993898921522935,1.2201510724846607,1.0195881672996943,0.9789945380209109,-0.08753209995201151,0.037827983681193444,0.8914852411492948,0.030423664021512736,2316.67,ST/MT Ratio (Expanding EWM),GOOGL
2022-10-25,0.5163892205777874,1.0744802477036601,2.0807565396144896,0.4565353374023962,0.8840915325296281,0.3978356055530717,0.4274665000000001,0.3978356055530717,1.3289553878456726,1.2665465502147846,0.9618506944046483,0.9327357866472961,-0.1524599693494689,0.0275604457955647,1.3708815825094272,0.06526135529642013,98.17,ST/MT Ratio (Expanding EWM),GOOGL
2023-02-02,1.2654907389409722,1.1222010801881543,0.8867714679028548,0.3851225856650022,0.3043266725027894,0.36036275876727275,0.4043994771482168,0.36036275876727275,0.23649999859708917,1.1930480926920974,1.0157101489414084,1.0886334166418126,-0.11294847771401445,0.03967422596434886,1.0366006083901962,0.05940731126973828,89.12,ST/MT Ratio (Expanding EWM),GOOGL
2023-04-25,0.8410655864587497,1.1769117557883264,1.39931032102221,0.21621142422310596,0.2570684471034532,0.32717884166436617,0.38506062500000005,0.32717884166436617,0.2804249979884747,1.2609414908605034,1.0411409932878088,0.8536274381774364,-0.1500036159524697,0.04396163752579831,0.9366033351308964,0.09077809399744985,102.46,ST/MT Ratio (Expanding EWM),GOOGL
2023-07-25,1.2208662124734246,1.232413055938582,1.0094579105779034,0.3411054896541005,0.27939628942882677,0.24944136912431425,0.3074148,0.24944136912431425,0.21843994572325098,1.004722134890569,1.1056460322085095,0.946632965258041,-0.06083400666910018,0.06576405494419856,0.8917527564267858,0.05370033166417366,118.34,ST/MT Ratio (Expanding EWM),GOOGL
2022-02-03,1.6114437377439512,1.2298433139484504,0.763193455125062,0.7295446353554519,0.4527273390114301,0.24135830891890722,0.2968329024898227,0.24135830891890722,0.19779179535684563,1.0730346914784523,1.1508977452935816,1.0000524486274738,-0.08032176449631152,0.03925845147219204,1.0484630028517685,0.049816912813236636,3350.44,ST/MT Ratio (Expanding EWM),AMZN
2022-04-28,1.328303791237572,1.2306396360658214,0.9264745340516137,0.5404530174781684,0.4068745576451543,0.2636088404836234,0.32440748751649945,0.2636088404836234,0.3470471634962185,1.1323326345388585,1.0562709327239002,0.9598623661195171,-0.195866367793836,0.05122703578042723,1.0253689830644896,0.12504148447461746,3386.3,ST/MT Ratio (Expanding EWM),AMZN
2022-10-27,1.3507749229074528,1.0728524123763932,0.7942495779142464,0.525385089206016,0.3889508757500174,0.48994728346249666,0.525641125,0.48994728346249666,0.24935040641927728,1.2785430839626108,0.9635920474827844,0.9653888609784557,-0.1576339334226826,0.020098767220873857,1.2579742636337123,0.07197282178441443,114.41,ST/MT Ratio (Expanding EWM),AMZN
2023-02-02,1.3449916883479072,1.155485960113301,0.8591026770824274,0.5195827483375902,0.38630926335002785,0.44971583674535315,0.5196403353998609,0.44971583674535315,0.30333350502774464,1.117317519399407,1.0157101489414084,1.0751497159236323,-0.06135147487288866,0.034758059908974924,0.9536136414710162,0.011902655172334518,85.82,ST/MT Ratio (Expanding EWM),AMZN
2023-04-27,1.3406111693123777,1.2636381163680417,0.942583610590223,0.43273643164540343,0.3227904119785615,0.3475095,0.43912625000000005,0.3475095,0.26035670190994953,1.2293119852615888,1.048613574985522,0.9040610788767767,-0.1646021924036417,0.0412779415202364,1.0113731460158337,0.10448781623659555,97.24,ST/MT Ratio (Expanding EWM),AMZN
2023-08-03,1.405969973843773,1.1771830914112809,0.8372747023842814,0.47613433160454477,0.338651849230353,0.3057872815738889,0.35996761743740235,0.3057872815738889,0.2590732228041026,1.0743636214376378,1.0915986114271548,1.060688716345669,-0.0389998272941751,0.040175494469452705,1.123506678225762,0.030258492634012004,130.22,ST/MT Ratio (Expanding EWM),AMZN
2022-01-26,1.2672616883329388,1.0511543364421312,0.8294690403091936,0.8619282022772828,0.6801501301685642,0.6181992603795987,0.6498228333333333,0.6181992603795987,0.5760697723468031,0.985434878137416,1.1173825537310043,1.040021322344739,-0.07219574479988096,0.04955981113960404,0.9886735761241425,0.050677013481604485,1093.94,ST/MT Ratio (Expanding EWM),TSLA
2022-04-20,0.9540429417886428,1.005051599863373,1.0534657884257272,0.48332323601711286,0.5066053264971249,0.5686253892044417,0.5714978571428573,0.5686253892044417,0.5308552979516502,1.1307109528948738,0.9926238366037701,0.9740912886513814,-0.1765214562464172,0.033500850105671144,1.1509047627694466,0.10346333272812668,921.16,ST/MT Ratio (Expanding EWM),TSLA
2022-07-20,1.0001462362391496,1.0017868765738998,1.0016404004487578,0.524346783929396,0.5242701166392403,0.7611756231104404,0.7625357500000001,0.7611756231104404,0.5773184633671391,1.18925030656995,1.0051525978764078,0.9374130885196339,-0.15410745972034923,0.04396763432465032,1.0385675743413583,0.07874588442819504,711.11,ST/MT Ratio (Expanding EWM),TSLA
2022-10-19,0.4966210818448789,1.0900492638594008,2.1949315156135096,0.5553316473908915,1.1182200427897884,0.4999693016875918,0.5449911692568581,0.4999693016875918,1.647921447169071,1.2265739563443365,0.9783006389098622,1.0775889436813477,-0.1850179804810071,0.05678745621787952,0.9605663057256746,0.1222598654208827,309.07,ST/MT Ratio (Expanding EWM),TSLA
2023-01-25,1.148705485148898,0.9213358636492529,0.80206447654407,0.9111121844746858,0.7931643021244781,1.0256281528618927,0.9449479999999999,1.0256281528618927,0.5639285581856809,0.9488057152658151,1.0293138176339034,0.949184877000366,-0.1133278756372246,0.03212495755966602,0.8982999782571754,0.06456447101337577,109.1,ST/MT Ratio (Expanding EWM),TSLA
2023-04-19,0.9551987433851875,1.0307708858443527,1.0791166686331062,0.5178522452138642,0.542140835925533,0.614767756837481,0.6336847053039159,0.614767756837481,0.5865152366430073,1.1643604515839177,0.9824315848536533,0.9998419151605844,-0.06431676270528408,0.02827599851327099,0.8589937859137422,0.04304899726188387,183.25,ST/MT Ratio (Expanding EWM),TSLA
2023-07-19,1.2071525636385865,1.026324493272747,0.8502028030153957,0.5755002767778162,0.47674195798677627,0.6291219338837399,0.64568325,0.6291219338837399,0.36444741868566627,0.8503484687255166,1.0822589057762648,0.9849224706587854,0.01871792641558672,0.06848163288973905,1.0477026542651107,0.01849173375130364,274.45,ST/MT Ratio (Expanding EWM),TSLA
2022-02-02,1.6436012033657055,1.1696885941476347,0.7116620453625794,1.1844779962576102,0.7206602147966795,0.2883742021973522,0.33730801515666664,0.2883742021973522,0.2374436192742428,1.1530273307242105,1.141347397990183,0.9943348490834055,-0.13548437997503512,0.0753937057794231,1.1417316248500036,0.09288111985514323,338.54,ST/MT Ratio (Expanding EWM),META
