ticker,earnings_date,analysis_date,closest_quote_date,days_to_earnings,ievr,avg_pre,avg_post,skew_ratio
ISRG,2014-04-22,2014-03-24,2014-03-24,29,1.2803021918411277,0.28432919909698756,0.3640272968083056,1.2857968491837386
ITW,2014-04-22,2014-03-24,2014-03-24,29,1.176240421716211,0.14107433333333333,0.16593733333333333,1.127324820839495
JNPR,2014-04-22,2014-03-24,2014-03-24,29,1.216983906760795,0.27977283320875523,0.3404790355639272,1.00051612277487
LMT,2014-04-22,2014-03-24,2014-03-24,29,1.117908805507606,0.165105,0.1845723333333333,0.9944552936253314
MCD,2014-04-22,2014-03-24,2014-03-24,29,1.071844059364338,0.11427122045109887,0.12248092879682297,1.4824672973550082
OMC,2014-04-22,2014-03-24,2014-03-24,29,1.0393709267844364,0.2089105,0.2171355,1.0487482861930635
PKG,2014-04-22,2014-03-24,2014-03-24,29,1.1110463725329043,0.20481233333333332,0.227556,1.1279645234641067
RF,2014-04-22,2014-03-24,2014-03-24,29,1.086700037991542,0.239527,0.260294,1.000931869087019
SWKS,2014-04-22,2014-03-24,2014-03-24,29,1.2374085483280282,0.31748613004234066,0.3928600512899763,1.0677238672517655
T,2014-04-22,2014-03-24,2014-03-24,29,1.052924642042636,0.14144517762702083,0.14893111302158796,1.1993545381953687
TRV,2014-04-22,2014-03-24,2014-03-24,29,1.2063353184863026,0.12715225,0.15338824999999998,1.2489084046673409
VMW,2014-04-22,2014-03-24,2014-03-24,29,1.2918701085495123,0.282636,0.365129,0.8848611713341606
XRX,2014-04-22,2014-03-24,2014-03-24,29,1.2001600014066058,0.227498,0.273034,1.000518955053215
YUM,2014-04-22,2014-03-24,2014-03-24,29,1.2750498887647639,0.174555,0.22256633333333334,1.070110381895985
AAPL,2014-04-23,2014-03-25,2014-03-25,29,1.3591647988796367,0.1617329364506314,0.21982171404313547,1.039148652070815
APD,2014-04-23,2014-03-25,2014-03-25,29,1.155918201694094,0.203688,0.23544666666666667,1.0950484790170971
BA,2014-04-23,2014-03-25,2014-03-25,29,1.1219243201597169,0.20315495422583255,0.2279244839068956,1.167265677428976
BEAV,2014-04-23,2014-03-25,2014-03-25,29,1.0171467266439334,0.206745,0.21029,1.155198481799318
BIIB,2014-04-23,2014-03-25,2014-03-25,29,0.9951811377354589,0.4040153403390526,0.402068446061197,1.012759743752303
CTXS,2014-04-23,2014-03-25,2014-03-25,29,1.1668611358208882,0.3029615,0.353514,0.98140742208693
DAL,2014-04-23,2014-03-25,2014-03-25,29,1.0957689113747255,0.3394909261904985,0.37200360261335985,1.0587518340767068
DD,2014-04-23,2014-03-25,2014-03-25,29,1.0391712629945342,0.16853811143618233,0.17513996212385113,1.370764978601997
DPS,2014-04-23,2014-03-25,2014-03-25,29,1.3404613360963529,0.136083,0.182414,0.983614022406939
ETFC,2014-04-23,2014-03-25,2014-03-25,29,1.0286324556207707,0.278565,0.286541,0.9441875644219554
FFIV,2014-04-23,2014-03-25,2014-03-25,29,1.2728442089266112,0.3020295,0.38443649999999996,1.017724893353332
FLS,2014-04-23,2014-03-25,2014-03-25,29,1.4434671024831598,0.160924,0.23228850000000004,1.060099925564558
GD,2014-04-23,2014-03-25,2014-03-25,29,1.1206849352157418,0.1662055,0.18626399999999999,1.0471080349082156
JCI,2014-04-23,2014-03-25,2014-03-25,29,1.1425812479941833,0.21126060000000005,0.2413824,1.0784203345196408
LRCX,2014-04-23,2014-03-25,2014-03-25,29,1.1662322659389688,0.2449735,0.285696,1.0838244532862658
NOC,2014-04-23,2014-03-25,2014-03-25,29,1.1510188158143249,0.1614865,0.18587399999999998,1.0082049603777556
NOW,2014-04-23,2014-03-25,2014-03-25,29,1.1004516573528287,0.457205,0.503132,1.0015048694684547
NSC,2014-04-23,2014-03-25,2014-03-25,29,1.1691483578932802,0.16863499999999998,0.1971593333333333,1.0521050462578616
OC,2014-04-23,2014-03-25,2014-03-25,29,1.2518871411468429,0.23199775000000003,0.290435,1.1237130037606962
ORLY,2014-04-23,2014-03-25,2014-03-25,29,1.3536040520921206,0.18413533333333332,0.24924633333333332,1.0950709003324512
PG,2014-04-23,2014-03-25,2014-03-25,29,1.0144655561241651,0.14657346280925793,0.14869372946183848,1.5674702091439687
PII,2014-04-23,2014-03-25,2014-03-25,29,1.2489257986302917,0.21632350000000003,0.27017199999999997,1.0302848209716868
QCOM,2014-04-23,2014-03-25,2014-03-25,29,1.3261157087199242,0.15958604555078978,0.2116295618973957,1.2591621074720827
RAI,2014-04-23,2014-03-25,2014-03-25,29,0.8382933286874622,0.37883100000000003,0.3175715,0.9584818885133655
SYK,2014-04-23,2014-03-25,2014-03-25,29,1.104119026134823,0.161802,0.17864866666666665,1.1073578464585396
TMO,2014-04-23,2014-03-25,2014-03-25,29,1.166052252217925,0.20995599999999998,0.24481966666666666,1.1002620429554526
TSCO,2014-04-23,2014-03-25,2014-03-25,29,1.3521979359361307,0.20542,0.2777685,1.0297602017312029
TXN,2014-04-23,2014-03-25,2014-03-25,29,1.0630782641443968,0.18905719999999998,0.20098260000000004,1.135321784637806
XLNX,2014-04-23,2014-03-25,2014-03-25,29,1.155711866481678,0.196048,0.226575,1.0029313211408108
ZNGA,2014-04-23,2014-03-25,2014-03-25,29,1.1734683340573568,0.561676,0.659109,0.9672295447265913
AAL,2014-04-24,2014-03-26,2014-03-26,29,1.1275789406578054,0.34601492183711074,0.39015913901688265,0.9404221541769552
AET,2014-04-24,2014-03-26,2014-03-26,29,1.130105386887876,0.20867902503286667,0.23582929032015257,1.1617137648131268
ALXN,2014-04-24,2014-03-26,2014-03-26,29,1.076151858513056,0.4229635469675511,0.4551730071524044,0.83159570785739
AMZN,2014-04-24,2014-03-26,2014-03-26,29,1.3131072811422786,0.2644389473536567,0.3472367071876863,1.14818134707769
BRCM,2014-04-24,2014-03-26,2014-03-26,29,1.1631310652231575,0.21866466666666665,0.2543356666666666,1.0721999745890722
CAM,2014-04-24,2014-03-26,2014-03-26,29,1.2945969233597188,0.2176075,0.281714,0.9753065930610392
CAT,2014-04-24,2014-03-26,2014-03-26,29,1.2642219936999974,0.16842856880058385,0.21293110104511132,1.2709618524902477
CELG,2014-04-24,2014-03-26,2014-03-26,29,1.0427625254334798,0.31163237862680615,0.32495856614373075,1.0340694615986252
CERN,2014-04-24,2014-03-26,2014-03-26,29,1.1473542239442631,0.250607,0.287535,0.9356279097551233
CLF,2014-04-24,2014-03-26,2014-03-26,29,1.21861132633563,0.43295793685878775,0.5276074456830253,1.0529867092367091
COR,2014-04-24,2014-03-26,2014-03-26,29,1.1129303465043336,0.269405,0.299829,0.8576062597091705
DGX,2014-04-24,2014-03-26,2014-03-26,29,1.0020823498788973,0.226667,0.227139,1.0002736038481057
DHI,2014-04-24,2014-03-26,2014-03-26,29,1.14345575737514,0.31289072586735167,0.3577767019223099,0.9943631917935326
DO,2014-04-24,2014-03-26,2014-03-26,29,0.866274076260026,0.227039,0.19667800000000002,0.8889610239050291
EMN,2014-04-24,2014-03-26,2014-03-26,29,1.2649682906005213,0.17881133333333332,0.22619066666666665,1.0753435686720898
EQT,2014-04-24,2014-03-26,2014-03-26,29,1.037071815638633,0.2300265,0.238554,0.9305520112284282
ETR,2014-04-24,2014-03-26,2014-03-26,29,1.0914150185818066,0.12494299999999998,0.13636466666666663,1.1685241749236386
EW,2014-04-24,2014-03-26,2014-03-26,29,1.1426219503541066,0.281836,0.322032,1.0846548072385678
FCX,2014-04-24,2014-03-26,2014-03-26,29,1.05732301259666,0.25781966666666667,0.27259866666666666,1.047421158771691
GM,2014-04-24,2014-03-26,2014-03-26,29,1.0605414149160879,0.2694818958346448,0.285796711102744,1.0837892709599435
HBI,2014-04-24,2014-03-26,2014-03-26,29,1.326693844578664,0.212918,0.282477,0.9376054111419851
HOT,2014-04-24,2014-03-26,2014-03-26,29,1.2037873577864433,0.19096866666666662,0.22988566666666665,1.064395988514835
HP,2014-04-24,2014-03-26,2014-03-26,29,1.1523668454611875,0.20050949999999998,0.23106049999999997,0.9254027570886109
HSY,2014-04-24,2014-03-26,2014-03-26,29,1.1856544534681561,0.1469585,0.174242,1.048146113336996
KLAC,2014-04-24,2014-03-26,2014-03-26,29,1.1820500240205247,0.195666,0.231287,0.9444661656312902
LLY,2014-04-24,2014-03-26,2014-03-26,29,1.051686823245969,0.19591066666666668,0.20603666666666665,1.0622679656347238
LO,2014-04-24,2014-03-26,2014-03-26,29,0.9747847838204228,0.29063799999999995,0.2833095,0.9380577772668297
LUV,2014-04-24,2014-03-26,2014-03-26,29,1.1401417915223744,0.2109435,0.24050549999999998,1.0399097036696539
LVS,2014-04-24,2014-03-26,2014-03-26,29,1.1151760099102936,0.267466,0.2982716666666666,1.00976439207902
MAS,2014-04-24,2014-03-26,2014-03-26,29,1.2007139963153508,0.261626,0.314138,0.9513624836060155
MJN,2014-04-24,2014-03-26,2014-03-26,29,1.3465339670459187,0.1947255,0.2622045,1.0115366532855954
MMM,2014-04-24,2014-03-26,2014-03-26,29,1.035848216054826,0.15417478073816943,0.15970167158827672,1.2507892310416628
MO,2014-04-24,2014-03-26,2014-03-26,29,0.9869156730972841,0.14767942321627278,0.14574713736610653,0.9582613821082054
MSFT,2014-04-24,2014-03-26,2014-03-26,29,1.1465820961471747,0.19145384733813958,0.21951755359640526,1.2710594082223625
MXIM,2014-04-24,2014-03-26,2014-03-26,29,1.0833452468539586,0.19119266666666668,0.20712766666666665,1.09666091896793
NDAQ,2014-04-24,2014-03-26,2014-03-26,29,1.0217771061405787,0.23971274999999997,0.24493299999999998,1.078813486246443
NEM,2014-04-24,2014-03-26,2014-03-26,29,1.0440166501012607,0.31223033333333333,0.32597366666666666,0.9734825480436169
NUE,2014-04-24,2014-03-26,2014-03-26,29,1.0462390867894626,0.19072218499230384,0.19954100465683894,1.0565619491464033
P,2014-04-24,2014-03-26,2014-03-26,29,1.1692674656114765,0.5834496643240035,0.6822087103159943,1.1883658147612548
PFG,2014-04-24,2014-03-26,2014-03-26,29,1.1382365902673224,0.19344625,0.22018759999999998,0.9942783893408685
PHM,2014-04-24,2014-03-26,2014-03-26,29,1.0988621608523883,0.3100241213428953,0.34067377589521697,0.9566710804441312
PTEN,2014-04-24,2014-03-26,2014-03-26,29,1.1852797052591726,0.274682,0.325575,0.9817149161337774
RTN,2014-04-24,2014-03-26,2014-03-26,29,1.0692044032571046,0.17920824999999999,0.19161025,1.122170682831801
SBUX,2014-04-24,2014-03-26,2014-03-26,29,1.1923689316206039,0.2011863333333333,0.23988833333333331,1.035263959759135
SIRI,2014-04-24,2014-03-26,2014-03-26,29,1.0211220781010573,0.35277437607472617,0.3602257039982283,0.7367007667639281
SWK,2014-04-24,2014-03-26,2014-03-26,29,1.2624775152896033,0.1806783333333333,0.22810233333333332,1.051952724656011
SYNA,2014-04-24,2014-03-26,2014-03-26,29,1.235059533673267,0.368111,0.454639,0.9322074245152338
TROW,2014-04-24,2014-03-26,2014-03-26,29,1.321550620080704,0.155383,0.20534650000000002,0.9855610131745999
TWC,2014-04-24,2014-03-26,2014-03-26,29,1.055560702295281,0.17990533333333333,0.189901,0.9596928589710776
UAL,2014-04-24,2014-03-26,2014-03-26,29,1.0936891539628493,0.36927220000000005,0.4038690000000001,1.0399094601109686
UPS,2014-04-24,2014-03-26,2014-03-26,29,1.222581848875657,0.12528424999999999,0.15317025,1.2554021283510697
V,2014-04-24,2014-03-26,2014-03-26,29,1.1015171666078432,0.20198656223964187,0.22249166573106907,1.1086294369882592
VRSN,2014-04-24,2014-03-26,2014-03-26,29,1.188741826953596,0.189036,0.224715,0.8706682142264964
VZ,2014-04-24,2014-03-26,2014-03-26,29,1.0684041485379596,0.141276787261492,0.15094070560229284,1.0757930580910058
WM,2014-04-24,2014-03-26,2014-03-26,29,1.1047474752542306,0.13288466666666665,0.146804,1.05816560781592
ABBV,2014-04-25,2014-03-27,2014-03-27,29,1.0525315305963563,0.23120400000000002,0.24334949999999997,1.0648456141284584
AEP,2014-04-25,2014-03-27,2014-03-27,29,1.048811206148506,0.13445000000000001,0.14101266666666665,1.1416636876544555
ALK,2014-04-25,2014-03-27,2014-03-27,29,1.1140992324892731,0.264752,0.29496,0.9956855657644594
CL,2014-04-25,2014-03-27,2014-03-27,29,0.9439323842478838,0.1770004957856435,0.1670765,1.0687512364874119
DTE,2014-04-25,2014-03-27,2014-03-27,29,0.8244355381508903,0.196116,0.16168500000000002,1.4341114387124643
F,2014-04-25,2014-03-27,2014-03-27,29,1.0309528926442697,0.2166025244632036,0.22330699914939095,1.2531716653641507
MCO,2014-04-25,2014-03-27,2014-03-27,29,1.2476831860105493,0.21189299999999997,0.2643753333333333,1.0851329974933683
STT,2014-04-25,2014-03-27,2014-03-27,29,1.1681156829606518,0.184608,0.21564350000000002,0.8662061138600029
VFC,2014-04-25,2014-03-27,2014-03-27,29,1.1858576337321138,0.182473,0.21638700000000002,0.8422439776414602
WHR,2014-04-25,2014-03-27,2014-03-27,29,1.2229246201861212,0.234435,0.28669633333333333,1.0685767530592147
AMP,2014-04-28,2014-03-28,2014-03-28,31,1.13021880904492,0.196884,0.22252200000000003,1.1337380745880312
BEN,2014-04-28,2014-03-28,2014-03-28,31,1.1178857928276895,0.200075,0.223661,1.001927988381992
BWLD,2014-04-28,2014-03-28,2014-03-28,31,1.2091143152173416,0.3287795,0.397532,0.920843816527966
CHTR,2014-04-28,2014-03-28,2014-03-28,31,1.1260941478952238,0.24425400000000003,0.275053,0.9642675118657026
ECL,2014-04-28,2014-03-28,2014-03-28,31,1.2765721894056978,0.135941,0.17353849999999998,1.126253370774773
GLW,2014-04-28,2014-03-28,2014-03-28,31,1.2248932925464198,0.21639216560386262,0.2650573122077654,0.9953823785462346
HIG,2014-04-28,2014-03-28,2014-03-28,31,1.1687218937304897,0.19776133333333332,0.23112799999999994,1.0903321312146648
LH,2014-04-28,2014-03-28,2014-03-28,31,1.1138038944742765,0.196843,0.2192445,1.0928978756402883
N,2014-04-28,2014-03-28,2014-03-28,31,1.2666216771316239,0.32377900000000004,0.41010550000000007,1.0410580364284212
NOV,2014-04-28,2014-03-28,2014-03-28,31,1.13286238113164,0.18918863607709774,0.21432468874934826,1.3593298462169614
ROP,2014-04-28,2014-03-28,2014-03-28,31,1.265613325861885,0.149904,0.18972050000000001,1.0822781535755397
RRC,2014-04-28,2014-03-28,2014-03-28,31,1.1353438840204588,0.24211166666666664,0.27487999999999996,1.021285378341867
ADM,2014-04-29,2014-03-31,2014-03-31,29,1.1747523138187972,0.181649781172938,0.21339350073758712,1.0814109455792762
AFL,2014-04-29,2014-03-31,2014-03-31,29,1.075754618935024,0.14689533333333332,0.15802333333333332,1.2680806906246092
AGCO,2014-04-29,2014-03-31,2014-03-31,29,1.2649247694547807,0.18543,0.234555,1.0437645999268246
AMG,2014-04-29,2014-03-31,2014-03-31,29,1.0851306487054553,0.223296,0.24230533333333332,1.1991258979500456
BMY,2014-04-29,2014-03-31,2014-03-31,29,1.0723338813542318,0.25405479859062174,0.27243156824934905,0.9709715661689485
BSX,2014-04-29,2014-03-31,2014-03-31,29,1.1209368633108883,0.2623435,0.2940705,0.9739645460258209
CHRW,2014-04-29,2014-03-31,2014-03-31,29,1.5184405654207958,0.16565833333333332,0.2515423333333333,1.0048143854725362
CIT,2014-04-29,2014-03-31,2014-03-31,29,1.2324290505736637,0.15943575,0.19649324999999998,1.032723851597333
CMI,2014-04-29,2014-03-31,2014-03-31,29,1.181820367119558,0.1994242447759626,0.23568363417366872,1.1623581445629692
CNQR,2014-04-29,2014-03-31,2014-03-31,29,1.3859896598253425,0.3101495,0.4298640000000001,0.92249367221813
CNX,2014-04-29,2014-03-31,2014-03-31,29,1.094013665186663,0.2766885,0.302701,1.0887563704351495
DDD,2014-04-29,2014-03-31,2014-03-31,29,1.1484834626572422,0.4972791095788608,0.5711168336762402,1.1995644838386772
EBAY,2014-04-29,2014-03-31,2014-03-31,29,1.326390512557274,0.2186881677381678,0.29006591089643946,0.9726696980939972
EIX,2014-04-29,2014-03-31,2014-03-31,29,0.9655543737054075,0.1518335,0.1466035,1.1663704306486498
ESRX,2014-04-29,2014-03-31,2014-03-31,29,1.3434820055615744,0.1875025508896766,0.2519063031171739,1.2563945334900384
FI,2014-04-29,2014-03-31,2014-03-31,29,1.2952816242388077,0.294932,0.38202,1.002161089515318
GNW,2014-04-29,2014-03-31,2014-03-31,29,1.2213094777114675,0.2515475846207742,0.3072174491927789,0.9115049172522747
GT,2014-04-29,2014-03-31,2014-03-31,29,1.1468981101069105,0.324346628119365,0.3719925348096486,1.042077617083957
HCA,2014-04-29,2014-03-31,2014-03-31,29,1.0890880276151114,0.26963699439107913,0.2936584223934472,1.3089755242885759
HUN,2014-04-29,2014-03-31,2014-03-31,29,1.4098967073125257,0.2011275,0.283569,0.9269382120856253
MAR,2014-04-29,2014-03-31,2014-03-31,29,1.1119415546256952,0.16932049999999998,0.1882745,1.1240670666051376
MGM,2014-04-29,2014-03-31,2014-03-31,29,1.1352104977658608,0.309226414967952,0.35103707245812144,0.9857474445940829
MLM,2014-04-29,2014-03-31,2014-03-31,29,1.1799820871478293,0.2495415,0.2944545,0.9754091074087518
MRK,2014-04-29,2014-03-31,2014-03-31,29,1.0194923959529756,0.19929808893510975,0.20318288619730426,1.137546228819021
NFX,2014-04-29,2014-03-31,2014-03-31,29,1.16595725590434,0.30463466666666666,0.35519100000000003,1.1038347593693676
PCAR,2014-04-29,2014-03-31,2014-03-31,29,1.0615773706986456,0.21575566666666662,0.22904133333333335,1.1610456532437832
PH,2014-04-29,2014-03-31,2014-03-31,29,1.2671167684048883,0.18385966666666667,0.23297166666666663,1.13024147141213
PNRA,2014-04-29,2014-03-31,2014-03-31,29,1.4097402296576669,0.19966675,0.28147825,1.0213891583094723
ROK,2014-04-29,2014-03-31,2014-03-31,29,1.2599515072437872,0.16043633333333332,0.202142,1.1778259624930718
SLCA,2014-04-29,2014-03-31,2014-03-31,29,1.2166039346582773,0.31861725,0.38763100000000006,1.024941550695825
SM,2014-04-29,2014-03-31,2014-03-31,29,1.2191553289181354,0.283566,0.345711,0.9485684466165564
TRN,2014-04-29,2014-03-31,2014-03-31,29,1.2531655332383402,0.25931649999999995,0.3249665,1.009444993131946
TRW,2014-04-29,2014-03-31,2014-03-31,29,1.178188448345128,0.2103335,0.2478125,1.0043147377344293
TWTR,2014-04-29,2014-03-31,2014-03-31,29,1.4394369929792001,0.4727108804716821,0.6804375283347082,1.6351594879870859
UTHR,2014-04-29,2014-03-31,2014-03-31,29,1.2361612612474981,0.40911875000000003,0.50573675,1.0689696100367183
VLO,2014-04-29,2014-03-31,2014-03-31,29,1.0757999155420717,0.2990759249638945,0.32174585481682466,1.028352283155749
ADP,2014-04-30,2014-04-01,2014-04-01,29,1.0809040831393038,0.14674166666666666,0.15861366666666665,1.2403203183612226
D,2014-04-30,2014-04-01,2014-04-01,29,1.084564248017715,0.1425543333333333,0.15460933333333332,1.1468354430379748
EQIX,2014-04-30,2014-04-01,2014-04-01,29,1.1270748948650582,0.2488207768361331,0.2804396508928268,1.1677903454884582
EXC,2014-04-30,2014-04-01,2014-04-01,29,0.9461625605500287,0.19199,0.18165375,1.3462063507765358
HES,2014-04-30,2014-04-01,2014-04-01,29,1.1019922853507256,0.175251,0.19312525,0.9523193828858197
IP,2014-04-30,2014-04-01,2014-04-01,29,1.1463374591533315,0.1522768,0.1745606,1.1228853398088479
LNC,2014-04-30,2014-04-01,2014-04-01,29,1.1955644836544457,0.21729150000000003,0.259786,1.030948626403193
MET,2014-04-30,2014-04-01,2014-04-01,29,1.1276321433076828,0.198175,0.22346850000000001,1.031817152969258
MUR,2014-04-30,2014-04-01,2014-04-01,29,1.1122937643347661,0.19823599999999997,0.22049666666666665,1.0756799329016948
NEE,2014-04-30,2014-04-01,2014-04-01,29,1.1230088515371075,0.14901366666666666,0.16734366666666667,1.021202097116465
NI,2014-04-30,2014-04-01,2014-04-01,29,1.0354657577209707,0.15703175,0.16260100000000002,1.1730250332442516
PBI,2014-04-30,2014-04-01,2014-04-01,29,1.7080799245426082,0.2189315,0.3739525,1.0470107067984427
PSX,2014-04-30,2014-04-01,2014-04-01,29,1.1049252016993953,0.216783,0.23952900000000002,1.0375579071023238
SO,2014-04-30,2014-04-01,2014-04-01,29,1.0521010271366058,0.10346725000000001,0.10885799999999998,1.2193011453127733
TWX,2014-04-30,2014-04-01,2014-04-01,29,1.20430807668624,0.1697045,0.20437650000000002,1.0106738243406506
WDC,2014-04-30,2014-04-01,2014-04-01,29,1.2087000174732563,0.27041325,0.3268485,1.056222004453005
WEC,2014-04-30,2014-04-01,2014-04-01,29,1.0165825919471705,0.163545,0.166257,1.0459717185671253
WLL,2014-04-30,2014-04-01,2014-04-01,29,1.2687346075997326,0.2507325,0.318113,0.9758816177799193
WMB,2014-04-30,2014-04-01,2014-04-01,29,1.2107941977007,0.2068013313071569,0.2503938520234857,1.2661353888112497
YELP,2014-04-30,2014-04-01,2014-04-01,29,1.374219232865917,0.5365084165207678,0.7372801845772774,1.077115913749718
AKAM,2014-05-01,2014-04-02,2014-04-02,29,1.9784391676802677,0.2571539531609237,0.5087634530573885,0.8190028202856939
AVP,2014-05-01,2014-04-02,2014-04-02,29,1.6080522613565238,0.241249,0.387941,0.866636251948817
BDX,2014-05-01,2014-04-02,2014-04-02,29,1.2994519537205362,0.11249050000000001,0.146176,1.1568810485407302
BMRN,2014-05-01,2014-04-02,2014-04-02,29,1.0195347834941204,0.42229799999999995,0.43054749999999997,1.0673454249910035
BWA,2014-05-01,2014-04-02,2014-04-02,29,1.1968153284082192,0.198168,0.2371705,1.0231643869887317
CAH,2014-05-01,2014-04-02,2014-04-02,29,1.1967469036759952,0.17679566666666666,0.21157966666666667,1.197337340345605
CI,2014-05-01,2014-04-02,2014-04-02,29,1.1529914934116798,0.22555066666666668,0.260058,1.0799453116098894
CLX,2014-05-01,2014-04-02,2014-04-02,29,1.0210863543664201,0.131412,0.134183,1.0623141941125036
CME,2014-05-01,2014-04-02,2014-04-02,29,1.075702550410184,0.2034953664080248,0.21890048464176717,1.4422478522627342
CNP,2014-05-01,2014-04-02,2014-04-02,29,1.0948353197488145,0.202878,0.222118,0.8440554000024962
COP,2014-05-01,2014-04-02,2014-04-02,29,0.9594716509747853,0.17020161490360916,0.1633036244501405,1.1191614405246129
DVA,2014-05-01,2014-04-02,2014-04-02,29,1.176191658178768,0.1752495,0.206127,0.8403458811104405
EXPE,2014-05-01,2014-04-02,2014-04-02,29,1.8046911513375883,0.28671,0.517423,0.9809798507539288
FIS,2014-05-01,2014-04-02,2014-04-02,29,1.2681306537031174,0.161067,0.204254,1.0007953323930183
FLR,2014-05-01,2014-04-02,2014-04-02,29,1.1962430043047716,0.20319268186865252,0.2430678242113006,1.2281298532137668
HAR,2014-05-01,2014-04-02,2014-04-02,29,1.5019798183332311,0.2203485,0.330959,1.0452866585604448
INCY,2014-05-01,2014-04-02,2014-04-02,29,1.3346414421610417,0.5183055000000001,0.6917519999999999,0.9901249133344315
ITMN,2014-05-01,2014-04-02,2014-04-02,29,1.102063757893082,0.642493,0.70806825,1.0450241493598906
JAH,2014-05-01,2014-04-02,2014-04-02,29,1.1914069268236336,0.207772,0.247541,1.0227919386439044
K,2014-05-01,2014-04-02,2014-04-02,29,1.0820143728695801,0.122824,0.1328973333333333,1.3260610908363744
KRFT,2014-05-01,2014-04-02,2014-04-02,29,1.2813995547517587,0.11252149999999998,0.144185,1.1501694977035795
LNG,2014-05-01,2014-04-02,2014-04-02,29,0.9282356166149053,0.4841075585516805,0.4493658781201555,1.2114101552974466
LNKD,2014-05-01,2014-04-02,2014-04-02,29,1.2744443388242246,0.3989732293904713,0.5084691735391049,1.0409292890262751
MA,2014-05-01,2014-04-02,2014-04-02,29,1.2356305901302662,0.19764320089668191,0.24421398495920185,1.2514697800773513
MHK,2014-05-01,2014-04-02,2014-04-02,29,1.307323586415917,0.2164445,0.28296299999999996,1.0247508854561787
MPC,2014-05-01,2014-04-02,2014-04-02,29,1.0478272533187976,0.30967376237851363,0.3244846078579759,0.9312907492323558
MSI,2014-05-01,2014-04-02,2014-04-02,29,1.3744884112487445,0.15303633333333333,0.21034666666666663,1.1433895619878711
PCG,2014-05-01,2014-04-02,2014-04-02,29,0.9997765747185702,0.174555,0.174516,0.9661484134144384
PPL,2014-05-01,2014-04-02,2014-04-02,29,1.0950828461490556,0.12309966666666665,0.13480433333333333,1.2501855222353282
SBAC,2014-05-01,2014-04-02,2014-04-02,29,1.1519323454730697,0.189433,0.218214,0.9425605915104713
SWN,2014-05-01,2014-04-02,2014-04-02,29,1.2032001874735365,0.2253118,0.2710952,1.057595982290359
TMUS,2014-05-01,2014-04-02,2014-04-02,29,1.0321922735667615,0.45535080543107487,0.47000958312835717,1.074460512722104
VIAB,2014-05-01,2014-04-02,2014-04-02,29,1.2079101698107104,0.17523433333333333,0.2116673333333333,1.0364985813476044
VRTX,2014-05-01,2014-04-02,2014-04-02,29,1.1952523269495778,0.45316090566774675,0.5416416269819524,1.0607904234763792
WU,2014-05-01,2014-04-02,2014-04-02,29,1.4227297786878794,0.19045499999999999,0.27096600000000004,1.114074292356302
WYNN,2014-05-01,2014-04-02,2014-04-02,29,1.0337987851538126,0.28448449247742785,0.29409972271826385,1.001620092074011
XEL,2014-05-01,2014-04-02,2014-04-02,29,1.034383261888491,0.144867,0.149848,1.0638530681784801
XOM,2014-05-01,2014-04-02,2014-04-02,29,0.9743299013480078,0.16023127110152696,0.15611811856521665,1.2331011646494634
CVS,2014-05-02,2014-04-03,2014-04-03,29,1.1912565153483803,0.1328913333333333,0.15830766666666668,0.9612130616650923
CVX,2014-05-02,2014-04-03,2014-04-03,29,0.9816253537022459,0.13269231682616223,0.13025414243805197,1.5307759819188678
EL,2014-05-02,2014-04-03,2014-04-03,29,1.325405480830313,0.181554,0.24063266666666666,1.2362308465134186
MMC,2014-05-02,2014-04-03,2014-04-03,29,1.2119579754510061,0.13458799999999999,0.16311499999999998,1.102787278374022
PCYC,2014-05-02,2014-04-03,2014-04-03,29,1.1244776541426103,0.540380369707748,0.607645650473685,1.2294890307418065
SRE,2014-05-02,2014-04-03,2014-04-03,29,1.0345107700239233,0.14741533333333334,0.15250275000000002,1.1098360326461747
AIG,2014-05-05,2014-04-04,2014-04-04,31,1.1867902812828164,0.18582309904452177,0.22053304798389264,1.1814423207265825
APC,2014-05-05,2014-04-04,2014-04-04,31,0.9837075111453645,0.26411949729937534,0.2598163333333333,1.0933578152982084
DATA,2014-05-05,2014-04-04,2014-04-04,31,1.440566025311788,0.455598,0.656319,0.9459796725600323
EOG,2014-05-05,2014-04-04,2014-04-04,31,1.1859044998570656,0.22176680655652978,0.26299425381432007,0.9261428530637886
OXY,2014-05-05,2014-04-04,2014-04-04,31,1.0072774048164783,0.19518224120086763,0.19660266138307386,1.05297583429229
PFE,2014-05-05,2014-04-04,2014-04-04,31,0.7573088592385396,0.28441130703517203,0.21538720248534818,1.0377460675004984
SYY,2014-05-05,2014-04-04,2014-04-04,31,1.0483353446375807,0.14328454085593909,0.15021024851944842,1.8626095751854348
THC,2014-05-05,2014-04-04,2014-04-04,31,1.2374284400192561,0.30276175,0.374646,1.078131518202297
TSN,2014-05-05,2014-04-04,2014-04-04,31,1.181928583352731,0.2126535,0.25134125,0.8380108534780463
ALL,2014-05-06,2014-04-07,2014-04-07,29,1.196294004988713,0.151943,0.1817685,0.8685782556750298
ATVI,2014-05-06,2014-04-07,2014-04-07,29,1.2397581076288846,0.2623848188268201,0.3252937064592862,1.214848662026543
DIS,2014-05-06,2014-04-07,2014-04-07,29,1.0768127646743253,0.23128273406327043,0.24904820028810698,1.0320482696116275
