date,secid,exdate,strike_price,cp_flag,best_bid,best_offer,open_interest,impl_volatility,delta,gamma,theta,vega,volume,tte,underlying_price,underlying_price_stock,mid_price,moneyness,bid_ask_spread,log_moneyness,earnings_date,days_to_earnings,ticker
2023-01-12,101594.0,2023-01-20,132.0,C,3.1,3.15,9117.0,0.29117,0.61347,0.066528,-53.36303,7.559157,37535.0,8,3.125,133.41,3.125,1.0106818181818182,0.016129032258064457,0.010625170604343972,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,133.0,C,2.51,2.53,7620.0,0.285685,0.545682,0.070217,-53.82938,7.828409,16125.0,8,2.5199999999999996,133.41,2.5199999999999996,1.0030827067669172,0.00796812749003985,0.003077964968960956,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,134.0,C,1.98,1.99,7955.0,0.280365,0.47438,0.071876,-52.74658,7.863488,12713.0,8,1.9849999999999999,133.41,1.9849999999999999,0.9955970149253731,0.005050505050505055,-0.004412706760196618,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,135.0,C,1.51,1.52,49252.0,0.27412,0.40139,0.071406,-49.84435,7.636961,16808.0,8,1.5150000000000001,133.41,1.5150000000000001,0.9882222222222222,0.006622516556291397,-0.011847685247714675,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,136.0,C,1.12,1.14,9120.0,0.26941,0.33004,0.068046,-45.67964,7.155328,12658.0,8,1.13,133.41,1.13,0.9809558823529412,0.017857142857142672,-0.019227792545337238,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,137.0,C,0.81,0.82,7462.0,0.264583,0.262545,0.062375,-40.23587,6.438739,4961.0,8,0.815,133.41,0.815,0.9737956204379562,0.012345679012345552,-0.02655383263741015,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,138.0,C,0.57,0.58,7946.0,0.26125,0.202664,0.054684,-34.2797,5.576402,7591.0,8,0.575,133.41,0.575,0.9667391304347825,0.017543859649122823,-0.03382659196648999,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,139.0,C,0.39,0.4,4569.0,0.258602,0.151573,0.045972,-28.15784,4.638409,2430.0,8,0.395,133.41,0.395,0.9597841726618704,0.025641025641025664,-0.041046839939977056,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,140.0,C,0.26,0.27,84388.0,0.256677,0.110024,0.037102,-22.3336,3.717155,14159.0,8,0.265,133.41,0.265,0.9529285714285715,0.03846153846153849,-0.0482153294185895,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,141.0,C,0.18,0.19,5743.0,0.259219,0.080814,0.029271,-17.92976,2.961181,2005.0,8,0.185,133.41,0.185,0.9461702127659575,0.05555555555555561,-0.05533279718745348,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,142.0,C,0.12,0.13,4668.0,0.260617,0.057615,0.022428,-13.8607,2.277943,1841.0,8,0.125,133.41,0.125,0.9395070422535211,0.08333333333333341,-0.06239996441054598,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,143.0,C,0.08,0.09,4005.0,0.263143,0.040931,0.016904,-10.63271,1.734095,872.0,8,0.08499999999999999,133.41,0.08499999999999999,0.9329370629370629,0.12499999999999993,-0.06941753706919254,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,144.0,C,0.06,0.07,6984.0,0.271464,0.03151,0.013228,-8.841773,1.401417,916.0,8,0.065,133.41,0.065,0.9264583333333333,0.16666666666666682,-0.07638620638528591,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,145.0,C,0.05,0.06,64864.0,0.28389,0.026158,0.010836,-7.910045,1.19739,3948.0,8,0.055,133.41,0.055,0.9200689655172414,0.1999999999999999,-0.08330664922985963,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,146.0,C,0.03,0.04,4152.0,0.283423,0.017524,0.007737,-5.623576,0.85533,226.0,8,0.035,133.41,0.035,0.9137671232876712,0.3333333333333334,-0.09017952851762173,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,147.0,C,0.03,0.04,2925.0,0.301739,0.016583,0.006932,-5.704494,0.815726,152.0,8,0.035,133.41,0.035,0.9075510204081633,0.3333333333333334,-0.09700549358802153,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,148.0,C,0.02,0.03,2537.0,0.30553,0.012123,0.005228,-4.407317,0.624369,48.0,8,0.025,133.41,0.025,0.9014189189189189,0.4999999999999999,-0.10378518057340032,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,149.0,C,0.02,0.03,5808.0,0.322706,0.011549,0.004746,-4.459347,0.5981,336.0,8,0.025,133.41,0.025,0.8953691275167786,0.4999999999999999,-0.11051921275474434,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,150.0,C,0.02,0.03,96563.0,0.339647,0.011036,0.004335,-4.508391,0.574355,2312.0,8,0.025,133.41,0.025,0.8894,0.4999999999999999,-0.11720820090554102,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,112.0,P,0.02,0.03,137.0,0.496432,-0.00756,0.002131,-4.631491,0.41162,55.0,8,0.025,133.41,0.025,1.1911607142857144,0.4999999999999999,0.1749282218956203,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,113.0,P,0.02,0.03,40.0,0.474082,-0.00789,0.002317,-4.590193,0.427441,10.0,8,0.025,133.41,0.025,1.1806194690265486,0.4999999999999999,0.16603927447837413,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,114.0,P,0.03,0.04,472.0,0.471719,-0.01074,0.003049,-5.978716,0.56223,20.0,8,0.035,133.41,0.035,1.170263157894737,0.3333333333333334,0.15722864479621934,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,115.0,P,0.03,0.04,62451.0,0.448768,-0.011244,0.003336,-5.916117,0.585203,4726.0,8,0.035,133.41,0.035,1.160086956521739,0.3333333333333334,0.1484949648274647,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,116.0,P,0.03,0.04,999.0,0.425901,-0.011798,0.003664,-5.850222,0.609267,206.0,8,0.035,133.41,0.035,1.1500862068965516,0.3333333333333334,0.13983690208435004,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,117.0,P,0.04,0.05,435.0,0.417545,-0.015052,0.004613,-7.07369,0.751526,112.0,8,0.045,133.41,0.045,1.1402564102564103,0.25000000000000006,0.13125315839295873,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,118.0,P,0.05,0.06,4383.0,0.406067,-0.018467,0.005649,-8.188114,0.89464,535.0,8,0.055,133.41,0.055,1.130593220338983,0.1999999999999999,0.12274246872504999,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,119.0,P,0.06,0.07,3899.0,0.392325,-0.0221,0.006809,-9.205387,1.039249,1503.0,8,0.065,133.41,0.065,1.1210924369747899,0.16666666666666682,0.11430360007918536,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,120.0,P,0.07,0.08,62921.0,0.37675,-0.026011,0.008131,-10.1273,1.195197,9265.0,8,0.07500000000000001,133.41,0.07500000000000001,1.11175,0.14285714285714277,0.10593535040866879,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,121.0,P,0.08,0.09,4703.0,0.359623,-0.030272,0.009664,-10.95602,1.356734,1297.0,8,0.08499999999999999,133.41,0.08499999999999999,1.1025619834710743,0.12499999999999993,0.09763654759397357,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,122.0,P,0.11,0.12,10314.0,0.353585,-0.040015,0.012358,-13.52942,1.705096,1360.0,8,0.11499999999999999,133.41,0.11499999999999999,1.0935245901639343,0.09090909090909087,0.08940604845745813,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,123.0,P,0.13,0.14,4298.0,0.337887,-0.047855,0.014939,-14.91554,1.966378,1647.0,8,0.135,133.41,0.135,1.0846341463414635,0.07692307692307698,0.08124273781829734,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,124.0,P,0.17,0.19,5438.0,0.330848,-0.062384,0.018816,-17.98648,2.426127,2550.0,8,0.18,133.41,0.18,1.0758870967741936,0.11764705882352934,0.07314552758567794,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,125.0,P,0.23,0.24,64517.0,0.322403,-0.079944,0.023361,-21.17013,2.933505,13527.0,8,0.235,133.41,0.235,1.06728,0.04347826086956513,0.06511335588841366,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,126.0,P,0.31,0.32,5274.0,0.316432,-0.103713,0.028868,-25.15342,3.555629,3266.0,8,0.315,133.41,0.315,1.0588095238095239,0.03225806451612906,0.057145186239236825,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,127.0,P,0.41,0.42,13480.0,0.30957,-0.132427,0.035091,-29.19839,4.233989,6590.0,8,0.415,133.41,0.415,1.0504724409448818,0.024390243902439046,0.049240006732123406,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,128.0,P,0.55,0.56,5211.0,0.305009,-0.169279,0.041954,-33.80145,4.985852,9452.0,8,0.555,133.41,0.555,1.042265625,0.018181818181818195,0.04139682927109758,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,129.0,P,0.73,0.74,3839.0,0.300739,-0.213349,0.04906,-38.31076,5.738202,9404.0,8,0.735,133.41,0.735,1.034186046511628,0.013698630136986314,0.03361468882904268,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,130.0,P,0.95,0.96,72077.0,0.295557,-0.263949,0.056124,-42.17259,6.452557,16757.0,8,0.955,133.41,0.955,1.0262307692307693,0.010526315789473694,0.0258926427351324,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,131.0,P,1.22,1.24,5037.0,0.290802,-0.321902,0.062597,-45.32909,7.079106,6242.0,8,1.23,133.41,1.23,1.0183969465648854,0.016393442622950834,0.018229769989563174,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,132.0,P,1.55,1.57,4578.0,0.285496,-0.386019,0.068114,-47.27003,7.553045,13683.0,8,1.56,133.41,1.56,1.0106818181818182,0.012903225806451623,0.010625170604343972,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,133.0,P,1.94,1.97,3025.0,0.280113,-0.455537,0.072055,-47.78657,7.826385,12618.0,8,1.955,133.41,1.955,1.0030827067669172,0.01546391752577321,0.003077964968960956,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,134.0,P,2.41,2.43,3335.0,0.274668,-0.528843,0.073924,-46.69143,7.853065,4505.0,8,2.42,133.41,2.42,0.9955970149253731,0.008298755186721999,-0.004412706760196618,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,135.0,P,2.94,2.97,57170.0,0.268639,-0.603958,0.073453,-43.80957,7.600369,3170.0,8,2.955,133.41,2.955,0.9882222222222222,0.010204081632653145,-0.011847685247714675,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,136.0,P,3.55,3.6,2811.0,0.263866,-0.677536,0.070015,-39.59772,7.075389,1127.0,8,3.575,133.41,3.575,0.9809558823529412,0.014084507042253596,-0.019227792545337238,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,137.0,P,4.2,4.3,1504.0,0.256172,-0.749714,0.064553,-33.5,6.26345,664.0,8,4.25,133.41,4.25,0.9737956204379562,0.023809523809523725,-0.02655383263741015,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,138.0,P,5.0,5.1,1977.0,0.257966,-0.806546,0.056018,-28.6377,5.393682,544.0,8,5.05,133.41,5.05,0.9667391304347825,0.019999999999999928,-0.03382659196648999,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,139.0,P,5.8,5.95,3078.0,0.254321,-0.860083,0.047202,-22.31171,4.350055,178.0,8,5.875,133.41,5.875,0.9597841726618704,0.025862068965517303,-0.041046839939977056,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,140.0,P,6.65,6.9,102441.0,0.257771,-0.897491,0.038566,-17.70983,3.497278,1012.0,8,6.775,133.41,6.775,0.9529285714285715,0.03759398496240601,-0.0482153294185895,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,141.0,P,7.55,7.85,1325.0,0.259736,-0.92851,0.030835,-13.2134,2.652722,132.0,8,7.699999999999999,133.41,7.699999999999999,0.9461702127659575,0.03973509933774832,-0.05533279718745348,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,142.0,P,8.55,8.8,1464.0,0.274043,-0.942493,0.025425,-11.57913,2.219397,15.0,8,8.675,133.41,8.675,0.9395070422535211,0.029239766081871343,-0.06239996441054598,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,145.0,P,11.5,11.8,48667.0,0.329441,-0.961059,0.016292,-10.10261,1.636822,378.0,8,11.65,133.41,11.65,0.9200689655172414,0.02608695652173919,-0.08330664922985963,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-20,147.0,P,13.5,13.7,47.0,0.32538,-0.986855,0.010014,-3.585016,0.60698,26.0,8,13.6,133.41,13.6,0.9075510204081633,0.014814814814814762,-0.09700549358802153,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,115.0,C,18.55,18.85,64.0,0.383932,0.97551,0.005538,-11.78298,1.55533,5.0,15,18.700000000000003,133.41,18.700000000000003,1.160086956521739,0.016172506738544513,0.1484949648274647,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,120.0,C,13.8,14.0,281.0,0.361105,0.934032,0.013138,-19.73487,3.471877,45.0,15,13.9,133.41,13.9,1.11175,0.014492753623188354,0.10593535040866879,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,121.0,C,12.8,13.1,72.0,0.352095,0.923191,0.015143,-21.17462,3.89677,59.0,15,12.95,133.41,12.95,1.1025619834710743,0.023437499999999917,0.09763654759397357,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,122.0,C,11.9,12.15,131.0,0.346808,0.908303,0.017558,-23.2193,4.456521,428.0,15,12.025,133.41,12.025,1.0935245901639343,0.021008403361344536,0.08940604845745813,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,123.0,C,11.0,11.15,168.0,0.333606,0.896076,0.020007,-24.213,4.876909,3.0,15,11.075,133.41,11.075,1.0846341463414635,0.013636363636363669,0.08124273781829734,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,124.0,C,10.1,10.3,123.0,0.332672,0.873444,0.023081,-27.04307,5.615853,10.0,15,10.2,133.41,10.2,1.0758870967741936,0.01980198019801991,0.07314552758567794,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,125.0,C,9.2,9.5,965.0,0.331663,0.847691,0.026259,-29.9113,6.367018,51.0,15,9.35,133.41,9.35,1.06728,0.032608695652173995,0.06511335588841366,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,126.0,C,8.35,8.6,259.0,0.323101,0.823907,0.029613,-31.62399,7.00254,7.0,15,8.475,133.41,8.475,1.0588095238095239,0.029940119760479042,0.057145186239236825,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,127.0,C,7.55,7.75,977.0,0.318324,0.79412,0.033082,-33.81756,7.696334,71.0,15,7.65,133.41,7.65,1.0504724409448818,0.026490066225165587,0.049240006732123406,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,128.0,C,6.75,6.95,1150.0,0.313023,0.761173,0.036618,-35.76889,8.386394,105.0,15,6.85,133.41,6.85,1.042265625,0.029629629629629655,0.04139682927109758,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,129.0,C,6.0,6.15,1243.0,0.306896,0.725064,0.040188,-37.36004,9.02107,232.0,15,6.075,133.41,6.075,1.034186046511628,0.02500000000000006,0.03361468882904268,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,130.0,C,5.3,5.45,4254.0,0.304899,0.683155,0.043173,-39.19431,9.632193,613.0,15,5.375,133.41,5.375,1.0262307692307693,0.028301886792452897,0.0258926427351324,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,131.0,C,4.65,4.75,1513.0,0.301146,0.639173,0.04596,-40.35862,10.12459,187.0,15,4.7,133.41,4.7,1.0183969465648854,0.021505376344085943,0.018229769989563174,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,132.0,C,4.05,4.1,2470.0,0.29791,0.592358,0.048168,-41.08226,10.4984,882.0,15,4.074999999999999,133.41,4.074999999999999,1.0106818181818182,0.012345679012345635,0.010625170604343972,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,133.0,C,3.45,3.5,1294.0,0.292603,0.543642,0.050095,-40.96731,10.72575,2307.0,15,3.475,133.41,3.475,1.0030827067669172,0.014492753623188354,0.003077964968960956,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,134.0,C,2.92,2.95,1001.0,0.288348,0.492918,0.051133,-40.3817,10.78863,2503.0,15,2.935,133.41,2.935,0.9955970149253731,0.010273972602739812,-0.004412706760196618,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,135.0,C,2.43,2.46,4062.0,0.284009,0.441188,0.051359,-39.15358,10.67228,2612.0,15,2.4450000000000003,133.41,2.4450000000000003,0.9882222222222222,0.012345679012345599,-0.011847685247714675,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,136.0,C,2.0,2.02,1804.0,0.279969,0.389408,0.050637,-37.34642,10.36868,2343.0,15,2.01,133.41,2.01,0.9809558823529412,0.010000000000000009,-0.019227792545337238,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,137.0,C,1.62,1.64,3244.0,0.276256,0.338633,0.048954,-35.01338,9.897761,1651.0,15,1.63,133.41,1.63,0.9737956204379562,0.012345679012345552,-0.02655383263741015,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,138.0,C,1.29,1.31,4609.0,0.2725,0.289687,0.046416,-32.18665,9.253112,1499.0,15,1.3,133.41,1.3,0.9667391304347825,0.015503875968992262,-0.03382659196648999,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,139.0,C,1.02,1.04,3359.0,0.270093,0.244612,0.042995,-29.19349,8.486965,648.0,15,1.03,133.41,1.03,0.9597841726618704,0.01960784313725492,-0.041046839939977056,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,140.0,C,0.79,0.81,6182.0,0.267246,0.202746,0.03905,-25.88363,7.636838,3497.0,15,0.8,133.41,0.8,0.9529285714285715,0.025316455696202552,-0.0482153294185895,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,141.0,C,0.61,0.63,1019.0,0.265834,0.166361,0.034713,-22.70477,6.750576,309.0,15,0.62,133.41,0.62,0.9461702127659575,0.03278688524590167,-0.05533279718745348,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,142.0,C,0.47,0.48,4087.0,0.264665,0.134606,0.030276,-19.58203,5.851636,365.0,15,0.475,133.41,0.475,0.9395070422535211,0.02127659574468087,-0.06239996441054598,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,143.0,C,0.36,0.37,2350.0,0.264746,0.108344,0.025982,-16.7772,5.03339,216.0,15,0.365,133.41,0.365,0.9329370629370629,0.027777777777777804,-0.06941753706919254,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,144.0,C,0.27,0.28,1920.0,0.264239,0.08565,0.021906,-14.06369,4.234621,704.0,15,0.275,133.41,0.275,0.9264583333333333,0.03703703703703707,-0.07638620638528591,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,145.0,C,0.21,0.22,4266.0,0.266671,0.069013,0.018424,-12.02386,3.587222,710.0,15,0.215,133.41,0.215,0.9200689655172414,0.047619047619047665,-0.08330664922985963,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,146.0,C,0.16,0.17,1405.0,0.268244,0.054734,0.015282,-10.07514,2.999901,765.0,15,0.165,133.41,0.165,0.9137671232876712,0.06250000000000006,-0.09017952851762173,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,147.0,C,0.12,0.13,1260.0,0.269458,0.042874,0.012516,-8.314271,2.46517,238.0,15,0.125,133.41,0.125,0.9075510204081633,0.08333333333333341,-0.09700549358802153,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,148.0,C,0.1,0.11,2212.0,0.275918,0.036083,0.010624,-7.388839,2.146742,148.0,15,0.10500000000000001,133.41,0.10500000000000001,0.9014189189189189,0.09999999999999995,-0.10378518057340032,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,149.0,C,0.08,0.09,2216.0,0.280362,0.029563,0.008873,-6.363006,1.816576,48.0,15,0.08499999999999999,133.41,0.08499999999999999,0.8953691275167786,0.12499999999999993,-0.11051921275474434,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,150.0,C,0.06,0.07,6467.0,0.282138,0.023188,0.007196,-5.220633,1.485717,1239.0,15,0.065,133.41,0.065,0.8894,0.16666666666666682,-0.11720820090554102,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,152.5,C,0.04,0.05,1162.0,0.299196,0.015865,0.004916,-4.000103,1.07621,125.0,15,0.045,133.41,0.045,0.8748196721311475,0.25000000000000006,-0.13373750285675157,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,155.0,C,0.03,0.04,1783.0,0.319473,0.011947,0.003605,-3.337932,0.843272,58.0,15,0.035,133.41,0.035,0.8607096774193548,0.3333333333333334,-0.1499980237285319,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,113.0,P,0.08,0.09,517.0,0.411833,-0.020168,0.004385,-6.505882,1.316385,183.0,15,0.08499999999999999,133.41,0.08499999999999999,1.1806194690265486,0.12499999999999993,0.16603927447837413,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,114.0,P,0.09,0.1,296.0,0.400317,-0.022839,0.005011,-7.019448,1.46366,141.0,15,0.095,133.41,0.095,1.170263157894737,0.11111111111111122,0.15722864479621934,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,115.0,P,0.11,0.12,4206.0,0.393905,-0.027426,0.005937,-8.044443,1.711774,575.0,15,0.11499999999999999,133.41,0.11499999999999999,1.160086956521739,0.09090909090909087,0.1484949648274647,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,116.0,P,0.12,0.13,1957.0,0.380194,-0.030467,0.006712,-8.464594,1.865848,84.0,15,0.125,133.41,0.125,1.1500862068965516,0.08333333333333341,0.13983690208435004,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,117.0,P,0.14,0.15,703.0,0.370705,-0.035486,0.007806,-9.348609,2.114268,155.0,15,0.14500000000000002,133.41,0.14500000000000002,1.1402564102564103,0.07142857142857129,0.13125315839295873,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,118.0,P,0.17,0.18,1250.0,0.363874,-0.042486,0.009208,-10.61259,2.450262,221.0,15,0.175,133.41,0.175,1.130593220338983,0.058823529411764594,0.12274246872504999,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,119.0,P,0.21,0.22,1508.0,0.35846,-0.051425,0.010895,-12.17139,2.847415,246.0,15,0.215,133.41,0.215,1.1210924369747899,0.047619047619047665,0.11430360007918536,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,120.0,P,0.25,0.26,6924.0,0.350471,-0.060703,0.012702,-13.54533,3.255686,3653.0,15,0.255,133.41,0.255,1.11175,0.040000000000000036,0.10593535040866879,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,121.0,P,0.3,0.31,715.0,0.343087,-0.071987,0.014806,-15.10796,3.708735,249.0,15,0.305,133.41,0.305,1.1025619834710743,0.03333333333333337,0.09763654759397357,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,122.0,P,0.37,0.38,1000.0,0.338148,-0.086721,0.017298,-17.11776,4.272915,371.0,15,0.375,133.41,0.375,1.0935245901639343,0.027027027027027053,0.08940604845745813,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,123.0,P,0.45,0.46,786.0,0.332302,-0.103376,0.020037,-19.11228,4.854903,1736.0,15,0.455,133.41,0.455,1.0846341463414635,0.02222222222222224,0.08124273781829734,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,124.0,P,0.55,0.56,2144.0,0.327282,-0.123281,0.023075,-21.30568,5.510736,1875.0,15,0.555,133.41,0.555,1.0758870967741936,0.018181818181818195,0.07314552758567794,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,125.0,P,0.67,0.68,6153.0,0.322304,-0.146307,0.026357,-23.54684,6.201371,24806.0,15,0.675,133.41,0.675,1.06728,0.01492537313432837,0.06511335588841366,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,126.0,P,0.82,0.83,859.0,0.318413,-0.17341,0.029825,-25.93857,6.933652,559.0,15,0.825,133.41,0.825,1.0588095238095239,0.012195121951219523,0.057145186239236825,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,127.0,P,0.98,1.0,1353.0,0.312892,-0.202903,0.033455,-28.01,7.6279,1453.0,15,0.99,133.41,0.99,1.0504724409448818,0.02040816326530614,0.049240006732123406,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,128.0,P,1.19,1.21,1284.0,0.309346,-0.237379,0.037048,-30.21731,8.355405,596.0,15,1.2,133.41,1.2,1.042265625,0.016806722689075647,0.04139682927109758,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,129.0,P,1.43,1.45,752.0,0.305213,-0.275111,0.040577,-32.09159,9.019657,596.0,15,1.44,133.41,1.44,1.034186046511628,0.013986013986014,0.03361468882904268,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,130.0,P,1.71,1.73,3749.0,0.301278,-0.316506,0.043874,-33.65799,9.621183,2457.0,15,1.72,133.41,1.72,1.0262307692307693,0.01169590643274855,0.0258926427351324,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,131.0,P,2.02,2.05,1305.0,0.296725,-0.36095,0.046916,-34.72491,10.11876,969.0,15,2.035,133.41,2.035,1.0183969465648854,0.014851485148514755,0.018229769989563174,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,132.0,P,2.39,2.41,965.0,0.292652,-0.40861,0.049406,-35.34827,10.49593,2108.0,15,2.4000000000000004,133.41,2.4000000000000004,1.0106818181818182,0.00836820083682009,0.010625170604343972,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,133.0,P,2.79,2.82,770.0,0.287842,-0.458694,0.051403,-35.30568,10.7224,1460.0,15,2.8049999999999997,133.41,2.8049999999999997,1.0030827067669172,0.01075268817204294,0.003077964968960956,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,134.0,P,3.25,3.3,425.0,0.284425,-0.510738,0.052408,-34.83402,10.77141,259.0,15,3.275,133.41,3.275,0.9955970149253731,0.01538461538461533,-0.004412706760196618,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,135.0,P,3.75,3.85,2260.0,0.281243,-0.56351,0.052506,-33.75671,10.63701,699.0,15,3.8,133.41,3.8,0.9882222222222222,0.02666666666666669,-0.011847685247714675,2023-02-02,21,AAPL
2023-01-12,101594.0,2023-01-27,136.0,P,4.3,4.4,227.0,0.275381,-0.61749,0.052175,-31.69426,10.29476,166.0,15,4.35,133.41,4.35,0.9809558823529412,0.023255813953488497,-0.019227792545337238,2023-02-02,21,AAPL
